node,in_degree,out_degree,in_degree_centrality,out_degree_centrality,degree_centrality,pagerank,betweenness_centrality,closeness_centrality
Prospecting,1,2,0.0002399232245681382,0.0004798464491362764,0.0007197696737044146,4.0849451381615646e-05,0.0,0.27853418921225687
Minmi (dinosaur),0,2,0.0,0.0004798464491362764,0.0004798464491362764,3.604868397980029e-05,0.0,0.0
Miranda Otto,1,7,0.0002399232245681382,0.0016794625719769674,0.0019193857965451055,5.870255623645678e-05,4.33828711408388e-06,0.236459298886896
Mistle Thrush,0,5,0.0,0.0011996161228406909,0.0011996161228406909,3.604868397980029e-05,0.0,0.0
Moldovans,2,3,0.0004798464491362764,0.0007197696737044146,0.0011996161228406909,7.059009985878891e-05,4.2928580828030976e-06,0.27943310947596883
Mole (animal),1,4,0.0002399232245681382,0.0009596928982725527,0.0011996161228406909,3.912653866762509e-05,1.1599651312304772e-06,0.2484313848548081
Oil painting,2,8,0.0004798464491362764,0.0019193857965451055,0.0023992322456813818,7.735734123216382e-05,4.3708020005919034e-06,0.28841142520722307
Monarchies in the European Union,1,7,0.0002399232245681382,0.0016794625719769674,0.0019193857965451055,4.1417802277182574e-05,3.0993272491403806e-06,0.3428201466003534
Serbia and Montenegro,2,4,0.0004798464491362764,0.0009596928982725527,0.0014395393474088292,9.711020700181732e-05,5.531465986306733e-07,0.2770672424824056
Montevideo,2,4,0.0004798464491362764,0.0009596928982725527,0.0014395393474088292,6.913425710525361e-05,4.482648943148868e-06,0.3350268953838037
Montreal Metro,1,3,0.0002399232245681382,0.0007197696737044146,0.0009596928982725527,8.897258028602559e-05,0.0,0.2587801143982618
Yes Minister,1,5,0.0002399232245681382,0.0011996161228406909,0.0014395393474088292,4.4633333200031976e-05,9.350970292344732e-07,0.2209585112040026
Shackleton (crater),2,5,0.0004798464491362764,0.0011996161228406909,0.0016794625719769674,5.102060034351971e-05,1.465767506793533e-06,0.2935863688355528
Sputnik 1,9,19,0.002159309021113244,0.004558541266794626,0.0067178502879078695,0.0003989924126927253,0.00026913650864653207,0.33317369225878507
Yuri Gagarin,6,7,0.0014395393474088292,0.0016794625719769674,0.0031190019193857964,0.00011495764921363218,1.5755750552442527e-05,0.33147301301930804
Morecambe and Wise,0,4,0.0,0.0009596928982725527,0.0009596928982725527,3.604868397980029e-05,0.0,0.0
Moringa oleifera,0,3,0.0,0.0007197696737044146,0.0007197696737044146,3.604868397980029e-05,0.0,0.0
Mormon Trail,0,3,0.0,0.0007197696737044146,0.0007197696737044146,3.604868397980029e-05,0.0,0.0
Morris dance,0,3,0.0,0.0007197696737044146,0.0007197696737044146,3.604868397980029e-05,0.0,0.0
Onion dome,3,3,0.0007197696737044146,0.0007197696737044146,0.0014395393474088292,7.778069610780871e-05,2.25519189523181e-06,0.292347259231576
Trans-Siberian Railway,1,5,0.0002399232245681382,0.0011996161228406909,0.0014395393474088292,6.948429006976629e-05,6.132541528490356e-07,0.28333846722362177
Mount Baker,4,5,0.0009596928982725527,0.0011996161228406909,0.002159309021113244,5.164973320483504e-05,8.609023334061913e-06,0.2964977268485471
Mount Rainier,5,5,0.0011996161228406909,0.0011996161228406909,0.0023992322456813818,8.724919352111018e-05,8.802195062188171e-06,0.30570126055432767
Tenzing Norgay,1,2,0.0002399232245681382,0.0004798464491362764,0.0007197696737044146,7.72102946410043e-05,0.0,0.27103225754767735
"Mount Osmond, South Australia",0,1,0.0,0.0002399232245681382,0.0002399232245681382,3.604868397980029e-05,0.0,0.0
Mount Unzen,1,3,0.0002399232245681382,0.0007197696737044146,0.0009596928982725527,4.6904697317342774e-05,3.4008909688463314e-07,0.2922033774334588
Muhammad Iqbal,0,5,0.0,0.0011996161228406909,0.0011996161228406909,3.604868397980029e-05,0.0,0.0
The West Wing (TV series),1,2,0.0002399232245681382,0.0004798464491362764,0.0007197696737044146,3.927425916399136e-05,8.315551837034014e-07,0.21408379113151416
Multiple sequence alignment,1,3,0.0002399232245681382,0.0007197696737044146,0.0009596928982725527,6.043902920113464e-05,4.1275865450177616e-07,0.2185072890239792
Squash (sport),1,7,0.0002399232245681382,0.0016794625719769674,0.0019193857965451055,4.0730834576345455e-05,0.0002488796523582455,0.24817918531207958
"Muscat, Oman",1,2,0.0002399232245681382,0.0004798464491362764,0.0007197696737044146,4.085001507196442e-05,8.822304604050259e-07,0.2538795746631695
Music of Trinidad and Tobago,2,8,0.0004798464491362764,0.0019193857965451055,0.0023992322456813818,5.3796272886066504e-05,1.298867468142937e-05,0.24958014876507834
Music of Dominica,1,3,0.0002399232245681382,0.0007197696737044146,0.0009596928982725527,3.9367515854725775e-05,9.39923949204599e-07,0.2494902531658113
Music of New Zealand,1,11,0.0002399232245681382,0.00263915547024952,0.0028790786948176585,4.427548401183269e-05,1.8747421570511608e-05,0.21148018711765135
Music of Italy,0,8,0.0,0.0019193857965451055,0.0019193857965451055,3.604868397980029e-05,0.0,0.0
Music of Martinique and Guadeloupe,0,3,0.0,0.0007197696737044146,0.0007197696737044146,3.604868397980029e-05,0.0,0.0
Music of the Bahamas,2,6,0.0004798464491362764,0.0014395393474088292,0.0019193857965451055,4.953029498348637e-05,2.3496862479938825e-06,0.28857163152590504
Music of the Lesser Antilles,0,3,0.0,0.0007197696737044146,0.0007197696737044146,3.604868397980029e-05,0.0,0.0
Myco-heterotrophy,1,3,0.0002399232245681382,0.0007197696737044146,0.0009596928982725527,4.898299786228639e-05,2.0645603940655873e-07,0.2560853187033141
Slavic mythology,2,7,0.0004798464491362764,0.0016794625719769674,0.002159309021113244,4.249036627178808e-05,4.939699439841949e-06,0.2679221658868028
The Legend of Zelda series,2,8,0.0004798464491362764,0.0019193857965451055,0.0023992322456813818,9.207093318838272e-05,0.00024820501234591887,0.27089092929449127
Myxobolus cerebralis,0,4,0.0,0.0009596928982725527,0.0009596928982725527,3.604868397980029e-05,0.0,0.0
Nagorno-Karabakh War,0,1,0.0,0.0002399232245681382,0.0002399232245681382,3.604868397980029e-05,0.0,0.0
Naked Mole Rat,0,5,0.0,0.0011996161228406909,0.0011996161228406909,3.604868397980029e-05,0.0,0.0
National Anthem of Russia,2,6,0.0004798464491362764,0.0014395393474088292,0.0019193857965451055,8.44577601218986e-05,2.839683345718384e-07,0.3244093854684322
Peak District,2,3,0.0004798464491362764,0.0007197696737044146,0.0011996161228406909,6.128917576099251e-05,4.8916339099459714e-06,0.3429050030722842
Sociocultural evolution,1,5,0.0002399232245681382,0.0011996161228406909,0.0014395393474088292,4.099134219420048e-05,1.6010504031949798e-06,0.25339970960527314
Negros Oriental,0,1,0.0,0.0002399232245681382,0.0002399232245681382,3.604868397980029e-05,0.0,0.0
Promethium,4,5,0.0009596928982725527,0.0011996161228406909,0.002159309021113244,7.000410049023463e-05,1.4191400992237577e-05,0.2714571284935392
North Sea flood of 1953,1,8,0.0002399232245681382,0.0019193857965451055,0.002159309021113244,6.556322305938117e-05,2.617755569612467e-06,0.3104510821869041
Utrecht (city),1,3,0.0002399232245681382,0.0007197696737044146,0.0009596928982725527,5.4830663394079025e-05,3.014250451740288e-07,0.3104510821869041
Sundew,2,6,0.0004798464491362764,0.0014395393474088292,0.0019193857965451055,6.0818854651327546e-05,0.0002465158935044965,0.2846386300415098
Tokelau,2,7,0.0004798464491362764,0.0016794625719769674,0.002159309021113244,6.104283987922914e-05,1.1476962703308725e-06,0.31568618588956204
Newmarket,0,3,0.0,0.0007197696737044146,0.0007197696737044146,3.604868397980029e-05,0.0,0.0
Newsround,0,3,0.0,0.0007197696737044146,0.0007197696737044146,3.604868397980029e-05,0.0,0.0
Raney nickel,1,4,0.0002399232245681382,0.0009596928982725527,0.0011996161228406909,6.367089637473342e-05,1.910012760670529e-06,0.25616424046080405
Nightingale,1,1,0.0002399232245681382,0.0002399232245681382,0.0004798464491362764,4.71379515614746e-05,0.0,0.1969019110833413
Tom and Jerry (MGM),2,8,0.0004798464491362764,0.0019193857965451055,0.0023992322456813818,4.0886353946796095e-05,8.21681178400668e-06,0.26769781882358035
Nitrification,1,5,0.0002399232245681382,0.0011996161228406909,0.0014395393474088292,6.507510296094418e-05,5.82941169673058e-07,0.27103225754767735
Niue,0,7,0.0,0.0016794625719769674,0.0016794625719769674,3.604868397980029e-05,0.0,0.0
Nobiin language,1,6,0.0002399232245681382,0.0014395393474088292,0.0016794625719769674,3.94532814248358e-05,8.067143583442573e-06,0.0002399232245681382
Svartálfar,1,2,0.0002399232245681382,0.0004798464491362764,0.0007197696737044146,4.57539970647888e-05,1.416412598536302e-07,0.26726743647820483
Northern Pacific Railway,0,1,0.0,0.0002399232245681382,0.0002399232245681382,3.604868397980029e-05,0.0,0.0
Novelty (locomotive),0,1,0.0,0.0002399232245681382,0.0002399232245681382,3.604868397980029e-05,0.0,0.0
Nurse sharks,1,4,0.0002399232245681382,0.0009596928982725527,0.0011996161228406909,4.57728647136085e-05,1.707672917512158e-06,0.24723430322641787
Nuthatch,0,3,0.0,0.0007197696737044146,0.0007197696737044146,3.604868397980029e-05,0.0,0.0
Pelagic zone,2,2,0.0004798464491362764,0.0004798464491362764,0.0009596928982725527,6.78347447139474e-05,2.952666388563079e-06,0.27596338892669886
Palau,3,7,0.0007197696737044146,0.0016794625719769674,0.0023992322456813818,6.872817428144618e-05,0.00011656003155705761,0.36642643601094027
Oenothera,0,3,0.0,0.0007197696737044146,0.0007197696737044146,3.604868397980029e-05,0.0,0.0
Olaudah Equiano,1,4,0.0002399232245681382,0.0009596928982725527,0.0011996161228406909,3.89082393502468e-05,5.015853427089394e-07,0.2826063264814419
Old Nubian language,0,3,0.0,0.0007197696737044146,0.0007197696737044146,3.604868397980029e-05,0.0,0.0
Old Swiss Confederacy,1,2,0.0002399232245681382,0.0004798464491362764,0.0007197696737044146,4.804847351856962e-05,8.323511471155735e-07,0.22411608268097952
Oleg of Novgorod,0,2,0.0,0.0004798464491362764,0.0004798464491362764,3.604868397980029e-05,0.0,0.0
Poor Law,1,4,0.0002399232245681382,0.0009596928982725527,0.0011996161228406909,4.1340111688644634e-05,1.8961149246851475e-06,0.22589458839200371
Ollanta Humala,1,5,0.0002399232245681382,0.0011996161228406909,0.0014395393474088292,5.143258474851666e-05,1.1438189234357094e-06,0.28258711071163967
Statue of Zeus at Olympia,2,4,0.0004798464491362764,0.0009596928982725527,0.0014395393474088292,8.317078119396689e-05,1.350983734874422e-06,0.30031134021505057
One Flew Over the Cuckoo's Nest (novel),0,1,0.0,0.0002399232245681382,0.0002399232245681382,3.604868397980029e-05,0.0,0.0
One Foot in the Grave,0,1,0.0,0.0002399232245681382,0.0002399232245681382,3.604868397980029e-05,0.0,0.0
Pleiades (star cluster),3,1,0.0007197696737044146,0.0002399232245681382,0.0009596928982725527,5.9043267391650485e-05,5.191607434647307e-08,0.2582655131267763
Opus Dei,1,2,0.0002399232245681382,0.0004798464491362764,0.0007197696737044146,3.949261012828913e-05,1.1848824196256035e-07,0.27216821461925894
Orbit (anatomy),0,1,0.0,0.0002399232245681382,0.0002399232245681382,3.604868397980029e-05,0.0,0.0
Order of St. Patrick,0,3,0.0,0.0007197696737044146,0.0007197696737044146,3.604868397980029e-05,0.0,0.0
Plant cell,1,2,0.0002399232245681382,0.0004798464491362764,0.0007197696737044146,3.982276796232449e-05,0.0,0.2660526622646492
Oroonoko,0,8,0.0,0.0019193857965451055,0.0019193857965451055,3.604868397980029e-05,0.0,0.0
Osteomalacia,1,1,0.0002399232245681382,0.0002399232245681382,0.0004798464491362764,3.97335140686219e-05,0.0,0.24230460804781276
Overseas Railroad,0,4,0.0,0.0009596928982725527,0.0009596928982725527,3.604868397980029e-05,0.0,0.0
Tawny Owl,1,5,0.0002399232245681382,0.0011996161228406909,0.0014395393474088292,5.505558986764062e-05,1.567488235731928e-06,0.2615322281314005
Victoria Cross,4,7,0.0009596928982725527,0.0016794625719769674,0.00263915547024952,6.724884217785712e-05,8.071291307786525e-06,0.28805161056529555
Oxyrhynchus,1,8,0.0002399232245681382,0.0019193857965451055,0.002159309021113244,3.87748587486682e-05,1.0860420078914006e-05,0.26074462872426657
Urial,1,4,0.0002399232245681382,0.0009596928982725527,0.0011996161228406909,5.4150451265763365e-05,2.2962399693797776e-06,0.28283711972479136
Palazzo Pitti,0,6,0.0,0.0014395393474088292,0.0014395393474088292,3.604868397980029e-05,0.0,0.0
Papal conclave,1,3,0.0002399232245681382,0.0007197696737044146,0.0009596928982725527,4.638923563608652e-05,1.878708276700043e-07,0.2410677863826035
RER,1,1,0.0002399232245681382,0.0002399232245681382,0.0004798464491362764,5.472614241069938e-05,0.0,0.2953598633527173
Social contract (Malaysia),2,2,0.0004798464491362764,0.0004798464491362764,0.0009596928982725527,5.548460092855125e-05,1.600601796420654e-06,0.25618003065006995
United Malays National Organisation,1,4,0.0002399232245681382,0.0009596928982725527,0.0011996161228406909,5.811081752289423e-05,3.738464000420694e-06,0.25614845221794047
Senate of Canada,1,4,0.0002399232245681382,0.0009596928982725527,0.0011996161228406909,5.066201847628374e-05,6.033684140672681e-07,0.2698531677966421
Rose-ringed Parakeet,1,5,0.0002399232245681382,0.0011996161228406909,0.0014395393474088292,6.281822599250931e-05,1.5612464767119808e-06,0.24041236982912506
Star Trek  The Original Series,3,5,0.0007197696737044146,0.0011996161228406909,0.0019193857965451055,9.75389629211902e-05,5.125314631185571e-06,0.25625901080503666
Paul Kane,0,6,0.0,0.0014395393474088292,0.0014395393474088292,3.604868397980029e-05,0.0,0.0
Pennine Way,0,3,0.0,0.0007197696737044146,0.0007197696737044146,3.604868397980029e-05,0.0,0.0
Shenzhou 6,2,5,0.0004798464491362764,0.0011996161228406909,0.0016794625719769674,9.472097341319949e-05,0.00028455400042690267,0.3090199001588285
Perfect number,1,3,0.0002399232245681382,0.0007197696737044146,0.0009596928982725527,9.04229732639068e-05,0.0,0.22363369765583752
Periodic table (large version),1,5,0.0002399232245681382,0.0011996161228406909,0.0014395393474088292,5.514397244120102e-05,0.0,0.25792891685198815
Protactinium,3,7,0.0007197696737044146,0.0016794625719769674,0.0023992322456813818,5.782121889737744e-05,1.4396897594276333e-05,0.28176329743973455
Persian literature,1,6,0.0002399232245681382,0.0014395393474088292,0.0016794625719769674,3.878159689917353e-05,1.4482971796575525e-06,0.26899732279845207
Tim Henman,3,2,0.0007197696737044146,0.0004798464491362764,0.0011996161228406909,8.30193439535489e-05,1.2048831280351135e-05,0.2609574681172978
William Renshaw,2,3,0.0004798464491362764,0.0007197696737044146,0.0011996161228406909,7.214104893644099e-05,1.8138316206467847e-06,0.2606465122129874
Peterborough Chronicle,0,3,0.0,0.0007197696737044146,0.0007197696737044146,3.604868397980029e-05,0.0,0.0
Philately,0,4,0.0,0.0009596928982725527,0.0009596928982725527,3.604868397980029e-05,0.0,0.0
Phoenix Zoo,0,3,0.0,0.0007197696737044146,0.0007197696737044146,3.604868397980029e-05,0.0,0.0
Phonograph cylinder,1,4,0.0002399232245681382,0.0009596928982725527,0.0011996161228406909,4.239249733278064e-05,0.00024299790581439656,0.30964153160751634
Phosphorus trichloride,2,3,0.0004798464491362764,0.0007197696737044146,0.0011996161228406909,6.153374662947096e-05,6.751232811808578e-07,0.2519709371429662
Wave–particle duality,1,3,0.0002399232245681382,0.0007197696737044146,0.0009596928982725527,3.873996685881977e-05,0.0,0.24392585028971034
Pied Avocet,0,1,0.0,0.0002399232245681382,0.0002399232245681382,3.604868397980029e-05,0.0,0.0
Plains Zebra,1,6,0.0002399232245681382,0.0014395393474088292,0.0016794625719769674,0.0005784273952110185,9.494099147874008e-07,0.24959513766356883
Proxima Centauri,3,7,0.0007197696737044146,0.0016794625719769674,0.0023992322456813818,7.068893410021963e-05,8.573607871143148e-06,0.25839397147700105
Safflower,2,6,0.0004798464491362764,0.0014395393474088292,0.0019193857965451055,5.3633214269790705e-05,1.1158532784685575e-05,0.27651421405429705
The Mismeasure of Man,1,4,0.0002399232245681382,0.0009596928982725527,0.0011996161228406909,3.89691055752594e-05,2.580619167378697e-06,0.26197734727912786
Plover,0,1,0.0,0.0002399232245681382,0.0002399232245681382,3.604868397980029e-05,0.0,0.0
Pochard,0,3,0.0,0.0007197696737044146,0.0007197696737044146,3.604868397980029e-05,0.0,0.0
Poison gas in World War I,1,12,0.0002399232245681382,0.0028790786948176585,0.0031190019193857964,0.00013437779095099565,3.716627213283444e-05,0.30964153160751634
Polish-Muscovite War (1605–1618),2,0,0.0004798464491362764,0.0,0.0004798464491362764,5.723169425144587e-05,0.0,0.2433432432890861
Political integration of India,1,1,0.0002399232245681382,0.0002399232245681382,0.0004798464491362764,5.2747236813922145e-05,0.0,0.20523499443141158
Robert Peel,2,5,0.0004798464491362764,0.0011996161228406909,0.0016794625719769674,6.411455244278622e-05,1.5089159989826413e-06,0.2689799130953391
Pop Idol,0,1,0.0,0.0002399232245681382,0.0002399232245681382,3.604868397980029e-05,0.0,0.0
Population history of American indigenous peoples,0,7,0.0,0.0016794625719769674,0.0016794625719769674,3.604868397980029e-05,0.0,0.0
Portuguese Communist Party,0,1,0.0,0.0002399232245681382,0.0002399232245681382,3.604868397980029e-05,0.0,0.0
Praia,1,5,0.0002399232245681382,0.0011996161228406909,0.0014395393474088292,3.94249698811959e-05,2.045634051884967e-06,0.28052707642498037
Working poor,1,3,0.0002399232245681382,0.0007197696737044146,0.0009596928982725527,5.4196844850267064e-05,7.348229171951467e-07,0.265423977342961
Pre-Raphaelite Brotherhood,1,2,0.0002399232245681382,0.0004798464491362764,0.0007197696737044146,4.062011174066791e-05,4.122620287503612e-07,0.26058114221807543
Warren G. Harding,1,4,0.0002399232245681382,0.0009596928982725527,0.0011996161228406909,7.044517615863665e-05,2.8857803910428307e-06,0.2789267541769184
