node,in_degree,out_degree,pagerank,betweenness_centrality,closeness_centrality
Anglican Communion,21,23,0.000305078014295163,0.00038670230716888305,0.3653375306051067
Sri Lanka,33,35,0.00048471882338952836,0.0011395314799801054,0.36794363716424483
Vancouver,6,22,0.00011920901369505155,0.00013851046155625743,0.3520094363467857
Mount Baker,4,7,7.297475942288082e-05,7.637869267641197e-06,0.30172600563298907
Mount Rainier,5,5,9.864650739326838e-05,7.590555735761994e-06,0.30996364715483343
Space Shuttle Columbia,10,18,0.00015105581699637207,0.00038436325302287086,0.37154290795909295
Hubble Space Telescope,39,41,0.00037452461083637296,0.0014315773715205555,0.3390683330628145
Space Shuttle Challenger disaster,12,11,0.0001502708259101437,6.459960316144112e-05,0.3081575453606727
Neil Armstrong,12,26,0.00016460946937804107,0.00045096513925045514,0.37237076648841355
Birmingham,15,25,0.00022315168013736892,0.0003362632144321778,0.34828276092030674
Marseille,3,17,9.790619782799962e-05,9.351914415309053e-05,0.3434160775932928
Lance Armstrong,4,6,7.001464955884414e-05,2.6792591840205e-05,0.28941535051260736
York,11,10,0.00017093404244765723,0.0002874461009343299,0.3414514547237659
Rowan Williams,3,8,7.546777740484036e-05,3.33389866558242e-06,0.3002731062239471
Manifest Destiny,5,27,0.0001029632498025666,0.0003480361879445737,0.3749102656137832
Time zone,107,39,0.0015980458736276537,0.0016355638015568838,0.4581642723982893
Galaxy,29,23,0.00033244539246182975,0.00021138345514494896,0.34003418246927647
Hubble Deep Field,5,8,8.867485263437485e-05,3.424284143390641e-06,0.272626427406199
Asteroid,44,22,0.0005133549047183116,0.0006064486463678158,0.3567281420765027
Extraterrestrial life,16,24,0.00018085150774821104,0.0002326746006627896,0.33269628921802835
Space exploration,18,33,0.0002445954736049469,0.0005645137411455887,0.38923048257872184
Space Shuttle Endeavour,5,12,9.139367835968727e-05,2.0229406795347372e-05,0.29042124287501736
Mysticism,15,18,0.00023728603740602448,9.820735167531732e-05,0.34669322047962825
Jordan,18,21,0.00026670174665599966,7.131929446576255e-05,0.3467507676985642
Dead Sea,16,30,0.00023579854674311008,0.0004593795824975756,0.3837252020573108
Krypton,6,11,0.00011080911241610484,2.7438754509346684e-05,0.31200059741617503
Proton,19,9,0.00031487077096730115,1.988619034647817e-05,0.3316662697467651
Quark,10,9,0.00020510785672800806,2.6045322641615626e-05,0.3058117405943493
Go (board game),5,10,0.0001026604445750284,4.6766887735543325e-05,0.3358520900321543
Board game,14,16,0.00017222568863077718,0.0003360883493780502,0.34307768106421416
Backgammon,6,19,0.00010015515233953844,4.39209390930319e-05,0.2869308426619051
Sequoia,7,15,0.00015246154008860684,0.00013638815626199196,0.3755168074779795
PONG,5,5,8.45913248498703e-05,4.806439263610414e-05,0.29740888382687924
Oceanography,11,21,0.00017379198856100513,7.51999400387329e-05,0.3391784380581263
Drinking water,22,29,0.00032152072431321785,0.00047970271467218437,0.3580733630442235
Drought,25,20,0.00034081330858668505,0.00020118312717421697,0.3609815102816658
Water purification,12,12,0.0001780950054336706,5.30634948666108e-05,0.3271730618637432
Fresh water,29,13,0.0003290966169072497,0.0001302979541668951,0.34770306258322237
Water resources,5,16,0.00012903285384775865,3.655790814908058e-05,0.32054626361822924
South China Sea,10,17,0.0001843536597594584,1.6593323937350507e-05,0.3372890934043756
Economics,75,47,0.0010341528439144006,0.00120997514852817,0.38232064421669104
Oligarchy,14,12,0.00024243042374831543,0.0001185908490877431,0.3422346002621232
Educational psychology,3,10,8.045613912682542e-05,2.1613157438044485e-05,0.2996055934026533
Pedagogy,3,5,6.629019938802558e-05,7.72765468391085e-06,0.2811385505686024
Socrates,14,17,0.00020433081633598594,6.499375824441386e-05,0.33625754527162977
Buddha,26,15,0.0004361863278230139,0.00016722212970895925,0.36362053959965185
Canadian Pacific Railway,13,21,0.00024085826043506803,0.0005670019706210678,0.39900678063222234
The Canadian,3,6,8.06437245700155e-05,3.4201301382315127e-06,0.3223765432098765
Banknote,12,16,0.00021767133320905094,4.4158865179288136e-05,0.3497697781498535
Supply and demand,13,10,0.00024767807099771404,0.0002528805325534194,0.38865116279069767
European Parliament,13,14,0.00020005823260222375,5.8089877761735115e-05,0.3414793624846751
West Bank,9,15,0.00012636852091571298,7.329026797576014e-05,0.31411172092323886
Iron Age,38,25,0.00048741189095248067,0.0005545896851163231,0.37157595161864104
Bridge,27,31,0.00038964860484077716,0.0011857364716504916,0.4050412021328163
Manufacturing,44,29,0.0006688832415076658,0.0006863693734646012,0.41049322067203775
Minoan civilization,9,17,0.00012281762922896586,4.872693401574751e-05,0.3262533187568327
Honey,22,26,0.0002858134964912688,0.0003390195296199432,0.3827759963353184
All Blacks,8,9,0.00013133272498909714,0.00027657919247867487,0.31441902468392535
Rugby World Cup,13,16,0.0003050509528863293,0.00021879052178411468,0.4004600785967603
Ecology,41,46,0.00046722265139043757,0.0006093551567943992,0.3548496687616783
Peanut,26,30,0.0003730119866827772,0.0005518640365527167,0.3939279653026589
Vitamin,28,30,0.0003187544352206373,0.0005334877234603857,0.3456606271200463
Soybean,23,33,0.00032258754519314686,0.0004280801307964451,0.36578532656277357
Palm oil,13,18,0.00020057106242330077,0.0001435882930474494,0.3644134321849106
Biodiesel,22,27,0.0002931954640088775,0.0004589794570313858,0.33967479674796747
List of vegetable oils,5,13,7.464221872081244e-05,0.0005163059294020995,0.28927508135428925
Politics,61,50,0.0007829765058222175,0.0008127983215041373,0.38169194226201353
Music of the United States,14,34,0.00018738979335851727,0.0006494250639887764,0.37157595161864104
James Monroe,2,5,6.0253259512160405e-05,4.459078809371368e-06,0.28450800136193394
United States Declaration of Independence,16,18,0.00025659016739268035,9.935153530531138e-05,0.3768037518037518
Claudius,6,10,0.00013258657083222388,8.986560840453312e-06,0.3201287257681404
Wellington,5,12,9.889190620163019e-05,2.4881101936096823e-05,0.3187366493744278
